Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
B.J. Crombeen,20122013,TBL,R,R,44,1,7,8,4,112,0.18,1,8,0,0,0,0,0,0,50,2,11:05,20
Mikael Granlund,20122013,MIN,L,C,27,2,6,8,-4,6,0.3,2,6,0,2,0,0,0,0,36,5.6,13:11,47.1
Patrick Eaves,20122013,DET,R,R,34,2,6,8,-1,4,0.24,2,7,0,1,0,0,0,1,42,4.8,10:35,63.6
Shawn Thornton,20122013,BOS,R,L,45,3,4,7,1,60,0.16,3,7,0,0,0,0,0,0,55,5.5,8:06,41.2
Tomas Kundratek,20122013,WSH,R,D,25,1,6,7,-5,8,0.28,1,4,0,3,0,0,0,0,23,4.4,16:09,--
Jonathon Blum,20122013,NSH,R,D,35,1,6,7,-1,6,0.2,1,7,0,0,0,0,0,0,26,3.9,14:18,--
Keith Aulie,20122013,TBL,L,D,45,2,5,7,1,60,0.16,2,7,0,0,0,0,0,0,37,5.4,12:49,--
Wade Redden,20122013,"STL,BOS",L,D,29,3,4,7,-2,11,0.24,3,6,0,1,0,0,0,0,28,10.7,15:04,--
Mike Weber,20122013,BUF,L,D,42,1,6,7,3,70,0.17,1,6,0,0,0,1,0,0,25,4,18:22,--
Victor Bartley,20122013,NSH,L,D,24,0,7,7,2,6,0.29,0,7,0,0,0,0,0,0,19,0,19:33,--
Marc-Edouard Vlasic,20122013,SJS,L,D,48,3,4,7,5,29,0.15,3,7,0,0,0,0,0,0,59,5.1,20:49,--
John Moore,20122013,"CBJ,NYR",L,D,30,1,6,7,4,7,0.23,1,7,0,0,0,0,0,0,29,3.5,13:20,--
Roman Horak,20122013,CGY,L,C,20,2,5,7,-5,2,0.35,2,6,0,0,0,1,0,0,28,7.1,14:32,45.4
Justin Braun,20122013,SJS,R,D,41,0,7,7,-5,6,0.17,0,6,0,1,0,0,0,0,48,0,18:48,--
David Steckel,20122013,"TOR,ANA",L,C,34,1,6,7,0,4,0.21,1,7,0,0,0,0,0,0,23,4.4,9:16,54.5
Kris Russell,20122013,STL,L,D,33,1,6,7,6,9,0.21,0,5,1,2,0,0,0,0,41,2.4,16:03,--
Colin Fraser,20122013,LAK,L,C,34,2,5,7,-4,25,0.21,2,7,0,0,0,0,0,0,19,10.5,9:22,46.4
Dalton Prout,20122013,CBJ,R,D,28,1,6,7,15,25,0.25,1,6,0,1,0,0,0,0,16,6.3,18:32,--
Davis Drewiske,20122013,"LAK,MTL",L,D,29,2,5,7,3,14,0.24,1,6,1,1,0,0,0,0,28,7.1,15:12,100
Ryan Jones,20122013,EDM,L,L,27,2,5,7,0,17,0.26,2,7,0,0,0,0,0,0,38,5.3,12:59,22.2
Simon Despres,20122013,PIT,L,D,33,2,5,7,9,20,0.21,2,6,0,1,0,0,0,0,33,6.1,15:07,--
Anton Stralman,20122013,NYR,R,D,48,4,3,7,14,16,0.15,4,7,0,0,0,0,0,0,66,6.1,18:03,0
Christopher Tanev,20122013,VAN,R,D,38,2,5,7,4,10,0.18,2,7,0,0,0,0,1,1,20,10,17:17,--
Mark Olver,20122013,COL,L,C,32,4,2,6,-5,6,0.19,4,6,0,0,0,0,0,0,33,12.1,9:03,41.6
Jared Boll,20122013,CBJ,R,R,43,2,4,6,1,100,0.14,2,6,0,0,0,0,0,0,19,10.5,8:05,44.4
Ryan Ellis,20122013,NSH,R,D,32,2,4,6,-2,15,0.19,0,4,2,2,0,0,0,0,48,4.2,16:23,--
John Erskine,20122013,WSH,L,D,30,3,3,6,10,34,0.2,3,6,0,0,0,0,0,0,32,9.4,18:28,--
Bryan Allen,20122013,ANA,L,D,41,0,6,6,1,34,0.15,0,6,0,0,0,0,0,0,25,0,18:44,--
Matt Hunwick,20122013,COL,L,D,43,0,6,6,4,16,0.14,0,6,0,0,0,0,0,0,57,0,21:31,--
Adam Cracknell,20122013,STL,R,R,20,2,4,6,3,4,0.3,2,6,0,0,0,0,0,0,21,9.5,8:37,24
Toni Lydman,20122013,ANA,L,D,35,0,6,6,-1,12,0.17,0,5,0,0,0,1,0,0,28,0,19:23,--
Ryan Reaves,20122013,STL,R,R,43,4,2,6,3,79,0.14,4,6,0,0,0,0,0,1,24,16.7,7:27,100
Jim O'Brien,20122013,OTT,R,C,29,5,1,6,-2,8,0.21,4,5,1,1,0,0,0,0,38,13.2,11:25,45.7
Bobby Sanguinetti,20122013,CAR,R,D,37,2,4,6,-6,4,0.16,2,5,0,1,0,0,0,1,48,4.2,14:45,0
Mark Fayne,20122013,NJD,R,D,31,1,5,6,6,16,0.19,0,5,0,0,1,1,0,0,34,2.9,18:06,--
Mark Fistric,20122013,EDM,L,D,25,0,6,6,6,32,0.24,0,6,0,0,0,0,0,0,9,0,15:20,--
Greg Zanon,20122013,COL,L,D,44,0,6,6,-16,28,0.14,0,5,0,0,0,1,0,0,40,0,19:20,--
Dustin Jeffrey,20122013,PIT,L,L,24,3,3,6,1,2,0.25,3,6,0,0,0,0,0,0,26,11.5,11:31,47
Andrew Ebbett,20122013,VAN,L,C,28,1,5,6,-1,4,0.21,1,6,0,0,0,0,0,0,23,4.4,12:19,39.7
Paul Bissonnette,20122013,PHX,L,L,28,0,6,6,2,36,0.21,0,6,0,0,0,0,0,0,13,0,5:25,--
Ryan O'Byrne,20122013,"COL,TOR",R,D,42,2,4,6,-4,60,0.14,2,6,0,0,0,0,0,0,26,7.7,18:32,--
Jordan Nolan,20122013,LAK,L,C,44,2,4,6,-5,46,0.14,2,6,0,0,0,0,0,0,23,8.7,8:28,0
Gustav Nyquist,20122013,DET,L,C,22,3,3,6,0,6,0.27,3,4,0,2,0,0,0,0,46,6.5,13:02,25
Brad Stuart,20122013,SJS,L,D,48,0,6,6,4,25,0.13,0,5,0,0,0,1,0,0,39,0,20:27,--
Deryk Engelland,20122013,PIT,R,D,42,0,6,6,5,54,0.14,0,6,0,0,0,0,0,0,31,0,13:55,--
Dale Weise,20122013,VAN,R,R,40,3,3,6,-7,43,0.15,3,6,0,0,0,0,0,2,35,8.6,9:33,12.5
Eric Gryba,20122013,OTT,R,D,33,2,4,6,-3,26,0.18,2,6,0,0,0,0,0,0,51,3.9,20:17,--
Jerred Smithson,20122013,"FLA,EDM",R,C,45,3,3,6,-4,12,0.13,3,6,0,0,0,0,0,0,29,10.3,10:40,55.4
Bruno Gervais,20122013,PHI,R,D,37,1,5,6,-17,10,0.16,1,6,0,0,0,0,0,0,49,2,17:08,--
Travis Moen,20122013,MTL,L,L,45,2,4,6,-4,32,0.13,2,6,0,0,0,0,0,0,32,6.3,11:39,40
Adam Larsson,20122013,NJD,R,D,37,0,6,6,4,12,0.16,0,6,0,0,0,0,0,0,30,0,18:06,--
Jordie Benn,20122013,DAL,L,D,26,1,5,6,-4,10,0.23,0,5,1,1,0,0,0,0,31,3.2,17:19,--
David Schlemko,20122013,PHX,L,D,30,1,5,6,8,12,0.2,1,6,0,0,0,0,0,0,35,2.9,17:13,--
Roman Polak,20122013,STL,R,D,48,1,5,6,-2,48,0.13,1,6,0,0,0,0,0,1,39,2.6,18:25,--
Gustav Nyquist,20122013,DET,L,C,22,3,3,6,0,6,0.27,3,4,0,2,0,0,0,0,46,6.5,13:02,25
Paul Bissonnette,20122013,PHX,L,L,28,0,6,6,2,36,0.21,0,6,0,0,0,0,0,0,13,0,5:25,--
Ryan O'Byrne,20122013,"COL,TOR",R,D,42,2,4,6,-4,60,0.14,2,6,0,0,0,0,0,0,26,7.7,18:32,--
Joe Vitale,20122013,PIT,R,C,33,2,3,5,-7,17,0.15,2,5,0,0,0,0,0,1,26,7.7,9:31,61.1
Zac Rinaldo,20122013,PHI,L,C,32,3,2,5,-7,85,0.16,3,5,0,0,0,0,0,0,15,20,8:23,50
Scottie Upshall,20122013,FLA,L,R,27,4,1,5,-8,25,0.19,3,4,1,1,0,0,0,1,54,7.4,13:30,64.3
Patrick Bordeleau,20122013,COL,L,L,46,2,3,5,-7,70,0.11,2,5,0,0,0,0,0,0,24,8.3,6:13,0
Tim Erixon,20122013,CBJ,L,D,31,0,5,5,4,14,0.16,0,3,0,2,0,0,0,0,21,0,15:42,--
Marty Reasoner,20122013,NYI,L,C,31,0,5,5,-3,4,0.16,0,5,0,0,0,0,0,0,34,0,11:14,52.5
Braydon Coburn,20122013,PHI,L,D,33,1,4,5,-10,41,0.15,1,5,0,0,0,0,0,0,38,2.6,22:37,--
James Wright,20122013,WPG,L,C,38,2,3,5,-5,31,0.13,2,5,0,0,0,0,0,0,32,6.3,11:36,47.8
Aaron Rome,20122013,DAL,L,D,27,0,5,5,-2,18,0.19,0,5,0,0,0,0,0,0,15,0,15:20,--
David Ullstrom,20122013,NYI,L,L,20,2,3,5,-2,6,0.25,2,5,0,0,0,0,0,1,28,7.1,9:30,55.6
Radko Gudas,20122013,TBL,R,D,22,2,3,5,3,38,0.23,2,5,0,0,0,0,0,1,31,6.5,17:00,--
Antti Miettinen,20122013,WPG,R,R,22,3,2,5,-3,2,0.23,3,5,0,0,0,0,0,2,26,11.5,12:39,0
Colby Armstrong,20122013,MTL,R,R,37,2,3,5,1,12,0.14,2,5,0,0,0,0,0,0,33,6.1,11:12,42.9
Alec Martinez,20122013,LAK,L,D,27,1,4,5,-2,10,0.19,1,4,0,1,0,0,0,0,30,3.3,16:01,--
Anton Volchenkov,20122013,NJD,L,D,37,1,4,5,-1,37,0.14,1,5,0,0,0,0,0,0,38,2.6,16:03,--
Philip Larsen,20122013,DAL,R,D,32,2,3,5,-10,18,0.16,1,4,1,1,0,0,0,0,30,6.7,14:53,--
Tim Jackman,20122013,CGY,R,R,42,1,4,5,-9,76,0.12,1,4,0,1,0,0,0,0,42,2.4,7:36,45.8
Mikhail Grigorenko,20122013,BUF,L,C,25,1,4,5,-1,0,0.2,1,5,0,0,0,0,0,0,31,3.2,10:14,38.3
Drayson Bowman,20122013,CAR,L,L,37,3,2,5,-7,17,0.14,3,5,0,0,0,0,0,0,68,4.4,11:42,40
Karl Alzner,20122013,WSH,L,D,48,1,4,5,-6,14,0.1,1,5,0,0,0,0,0,0,39,2.6,20:57,--
Frazer McLaren,20122013,"SJS,TOR",L,L,36,3,2,5,0,102,0.14,3,5,0,0,0,0,0,2,20,15,5:12,36.4
Paul Gaustad,20122013,NSH,L,C,23,2,3,5,-1,20,0.22,2,5,0,0,0,0,0,0,35,5.7,15:13,59.7
Peter Harrold,20122013,NJD,R,D,23,2,3,5,-8,6,0.22,1,2,1,3,0,0,0,0,36,5.6,17:38,--
Peter Holland,20122013,ANA,L,C,21,3,2,5,4,4,0.24,2,4,1,1,0,0,0,0,26,11.5,11:35,43.8
Brian Boyle,20122013,NYR,L,C,38,2,3,5,-13,29,0.13,2,4,0,1,0,0,0,1,56,3.6,14:13,56.4
Brian Lashoff,20122013,DET,L,D,31,1,4,5,-10,15,0.16,1,5,0,0,0,0,0,0,26,3.9,17:47,--
Kurtis Foster,20122013,PHI,R,D,23,1,4,5,0,35,0.22,0,4,1,1,0,0,0,0,21,4.8,13:05,--
Jason Zucker,20122013,MIN,L,L,20,4,1,5,4,8,0.25,4,5,0,0,0,0,0,0,34,11.8,11:16,0
Kevin Westgarth,20122013,CAR,R,R,31,2,2,4,1,45,0.13,2,4,0,0,0,0,0,0,16,12.5,5:43,0
Shane O'Brien,20122013,COL,L,D,28,0,4,4,0,60,0.14,0,4,0,0,0,0,0,0,28,0,15:30,--
Erik Gudbranson,20122013,FLA,R,D,32,0,4,4,-22,47,0.13,0,3,0,1,0,0,0,0,49,0,18:45,--
Dana Tyrell,20122013,TBL,L,C,21,1,3,4,-3,4,0.19,1,4,0,0,0,0,0,0,19,5.3,10:21,33.3
Nicklas Grossmann,20122013,PHI,L,D,30,1,3,4,-1,21,0.13,1,4,0,0,0,0,0,0,21,4.8,18:20,--
Tyson Strachan,20122013,FLA,R,D,38,0,4,4,-13,40,0.11,0,4,0,0,0,0,0,0,42,0,18:58,--
Mike Santorelli,20122013,"FLA,WPG",R,C,34,2,2,4,-12,2,0.12,2,4,0,0,0,0,0,0,35,5.7,11:52,59.6
Eric Tangradi,20122013,"PIT,WPG",L,L,41,1,3,4,-2,22,0.1,1,4,0,0,0,0,0,0,48,2.1,10:05,0
J.T. Miller,20122013,NYR,L,C,26,2,2,4,-7,8,0.15,1,2,1,2,0,0,0,0,43,4.7,13:31,53.4
James Sheppard,20122013,SJS,L,C,32,1,3,4,-9,12,0.13,1,4,0,0,0,0,0,1,40,2.5,11:45,33.3
Ian White,20122013,DET,R,D,25,2,2,4,5,4,0.16,2,4,0,0,0,0,0,0,27,7.4,19:35,100
Erik Johnson,20122013,COL,R,D,31,0,4,4,-3,18,0.13,0,4,0,0,0,0,0,0,64,0,20:45,--
Adam McQuaid,20122013,BOS,R,D,32,1,3,4,0,60,0.13,1,3,0,0,0,1,0,0,26,3.9,14:18,--
Corey Potter,20122013,EDM,R,D,33,3,1,4,8,6,0.12,3,3,0,1,0,0,0,0,36,8.3,17:27,--
Kaspars Daugavins,20122013,"OTT,BOS",L,L,25,1,3,4,-8,9,0.16,1,3,0,1,0,0,0,0,36,2.8,11:01,50
Thomas Hickey,20122013,NYI,L,D,39,1,3,4,9,8,0.1,1,4,0,0,0,0,1,1,40,2.5,16:52,--
Robyn Regehr,20122013,"BUF,LAK",L,D,41,0,4,4,-4,23,0.1,0,4,0,0,0,0,0,0,27,0,19:25,--
Ladislav Smid,20122013,EDM,L,D,48,1,3,4,-1,55,0.08,1,3,0,0,0,1,0,0,30,3.3,20:19,--
Mike Rupp,20122013,"NYR,MIN",L,L,40,1,3,4,-2,79,0.1,1,4,0,0,0,0,0,0,29,3.5,8:21,59.3
Adrian Aucoin,20122013,CBJ,R,D,36,0,4,4,-8,16,0.11,0,4,0,0,0,0,0,0,26,0,16:20,--
Mark Stuart,20122013,WPG,L,D,42,2,2,4,5,53,0.1,2,4,0,0,0,0,0,0,40,5,16:42,--
Chris Thorburn,20122013,WPG,R,R,42,2,2,4,-5,70,0.1,2,4,0,0,0,0,0,0,13,15.4,6:19,43.5
Adam Hall,20122013,"TBL,CAR,PHI",R,R,37,0,4,4,0,23,0.11,0,4,0,0,0,0,0,0,34,0,10:32,56.2
Henrik Tallinder,20122013,NJD,L,D,25,1,3,4,0,10,0.16,1,3,0,1,0,0,0,0,22,4.6,17:34,--
Colton Orr,20122013,TOR,R,R,44,1,3,4,4,155,0.09,1,4,0,0,0,0,0,0,13,7.7,6:23,0
Chad LaRose,20122013,CAR,R,R,35,2,2,4,-8,29,0.11,2,4,0,0,0,0,0,0,65,3.1,12:51,40.9
Jacob Josefson,20122013,NJD,L,C,22,1,2,3,-10,2,0.14,1,3,0,0,0,0,0,0,20,5,12:59,48.3
Peter Regin,20122013,OTT,L,C,27,0,3,3,-4,8,0.11,0,3,0,0,0,0,0,0,37,0,11:31,43.8
Jason Demers,20122013,SJS,R,D,22,1,2,3,-4,10,0.14,1,3,0,0,0,0,0,0,27,3.7,18:38,--
Eric Belanger,20122013,EDM,L,C,26,0,3,3,-1,10,0.12,0,3,0,0,0,0,0,0,31,0,14:07,53.7
Korbinian Holzer,20122013,TOR,R,D,22,2,1,3,-12,28,0.14,2,3,0,0,0,0,0,1,16,12.5,18:30,--
Daniel Carcillo,20122013,CHI,L,L,23,2,1,3,1,11,0.13,2,3,0,0,0,0,0,1,23,8.7,9:00,0
Teemu Hartikainen,20122013,EDM,L,C,23,1,2,3,-8,6,0.13,0,0,1,3,0,0,0,0,21,4.8,10:34,25
Kyle Quincey,20122013,DET,L,D,36,1,2,3,7,18,0.08,1,2,0,1,0,0,0,0,36,2.8,19:13,--
Adam Burish,20122013,SJS,R,R,46,1,2,3,-7,25,0.07,0,2,0,0,1,1,0,0,39,2.6,10:34,53.5
Andrew Desjardins,20122013,SJS,L,L,42,2,1,3,-6,61,0.07,2,3,0,0,0,0,0,0,51,3.9,10:07,54.2
Tim Brent,20122013,CAR,R,C,30,0,3,3,-3,8,0.1,0,1,0,2,0,0,0,0,23,0,9:48,51.7
Jeff Schultz,20122013,WSH,L,D,26,0,3,3,-6,12,0.12,0,3,0,0,0,0,0,0,12,0,14:15,--
Steve Eminger,20122013,NYR,R,D,35,0,3,3,9,8,0.09,0,3,0,0,0,0,0,0,22,0,13:02,--
Keaton Ellerby,20122013,"FLA,LAK",L,D,44,0,3,3,3,52,0.07,0,3,0,0,0,0,0,0,23,0,14:29,--
Jeff Halpern,20122013,"NYR,MTL",R,C,46,1,2,3,-8,10,0.07,1,3,0,0,0,0,0,1,26,3.9,10:11,56.1
Tom Sestito,20122013,"PHI,VAN",L,L,30,3,0,3,-2,65,0.1,3,3,0,0,0,0,0,1,14,21.4,6:26,50
Brian McGrattan,20122013,"NSH,CGY",R,R,21,3,0,3,-4,49,0.14,3,3,0,0,0,0,0,1,18,16.7,7:06,0
Chris Kreider,20122013,NYR,L,L,23,2,1,3,-1,6,0.13,2,3,0,0,0,0,0,0,19,10.5,10:07,0
Justin Falk,20122013,MIN,L,D,36,0,3,3,-9,40,0.08,0,3,0,0,0,0,0,0,27,0,13:13,--
Colton Gillies,20122013,CBJ,L,C,27,1,1,2,1,17,0.07,1,2,0,0,0,0,0,0,17,5.9,8:18,0
Arron Asham,20122013,NYR,R,R,27,2,0,2,2,50,0.07,2,2,0,0,0,0,0,0,14,14.3,6:38,50
Mike Brown,20122013,"TOR,EDM",R,R,39,1,1,2,-7,123,0.05,1,2,0,0,0,0,0,0,18,5.6,7:31,62.5
George Parros,20122013,FLA,R,R,39,1,1,2,-15,57,0.05,1,2,0,0,0,0,0,0,16,6.3,6:37,--
Tim Wallace,20122013,CAR,R,R,28,1,1,2,-9,17,0.07,1,2,0,0,0,0,0,0,20,5,10:02,30
Jim Slater,20122013,WPG,L,C,26,1,1,2,-3,19,0.08,1,2,0,0,0,0,0,0,22,4.6,10:27,54.3
Joey Crabb,20122013,WSH,R,R,26,2,0,2,-1,8,0.08,2,2,0,0,0,0,0,0,20,10,9:25,20.6
Keith Ballard,20122013,VAN,L,D,36,0,2,2,-2,29,0.06,0,2,0,0,0,0,0,0,35,0,15:28,--
Aaron Volpatti,20122013,"VAN,WSH",L,L,33,1,1,2,-2,35,0.06,1,2,0,0,0,0,0,0,21,4.8,8:20,25
Tanner Glass,20122013,PIT,L,L,48,1,1,2,-11,62,0.04,0,1,1,1,0,0,0,0,38,2.6,10:04,43.1
Zbynek Michalek,20122013,PHX,R,D,34,0,2,2,4,14,0.06,0,2,0,0,0,0,0,0,42,0,21:18,--
Matt Carkner,20122013,NYI,R,D,22,0,2,2,-2,46,0.09,0,2,0,0,0,0,0,0,19,0,12:35,--
Bryce Salvador,20122013,NJD,L,D,39,0,2,2,-12,22,0.05,0,2,0,0,0,0,0,0,29,0,21:20,--
Cory Sarich,20122013,CGY,R,D,28,0,2,2,-8,16,0.07,0,2,0,0,0,0,0,0,14,0,14:52,--
Ryan White,20122013,MTL,R,C,26,1,0,1,1,67,0.04,1,1,0,0,0,0,0,0,16,6.3,9:25,54.5
Derek Smith,20122013,CGY,L,D,22,0,1,1,-5,10,0.05,0,1,0,0,0,0,0,0,18,0,12:15,--
Sheldon Brookbank,20122013,CHI,R,D,26,1,0,1,-2,21,0.04,0,0,0,0,1,1,0,0,25,4,12:45,0
Patrick Kaleta,20122013,BUF,R,R,34,1,0,1,-4,67,0.03,1,1,0,0,0,0,0,0,34,2.9,10:48,45.5
Scott Hannan,20122013,"NSH,SJS",L,D,33,0,1,1,-14,22,0.03,0,1,0,0,0,0,0,0,25,0,19:21,--
Andrew Alberts,20122013,VAN,L,D,24,0,1,1,-7,32,0.04,0,1,0,0,0,0,0,0,15,0,15:11,--
Scott Nichol,20122013,STL,R,C,30,1,0,1,-2,25,0.03,1,1,0,0,0,0,0,1,13,7.7,9:47,60.6
Hal Gill,20122013,NSH,L,D,32,0,0,0,-3,12,0,0,0,0,0,0,0,0,0,8,0,13:23,--
Brandon Bollig,20122013,CHI,L,L,25,0,0,0,-1,51,0,0,0,0,0,0,0,0,0,34,0,8:01,0
Zenon Konopka,20122013,MIN,L,C,37,0,0,0,-4,117,0,0,0,0,0,0,0,0,0,18,0,8:26,60.7
Hal Gill,20122013,NSH,L,D,32,0,0,0,-3,12,0,0,0,0,0,0,0,0,0,8,0,13:23,--
Krys Barch,20122013,NJD,L,R,22,0,0,0,1,44,0,0,0,0,0,0,0,0,0,4,0,5:51,50
Darroll Powe,20122013,"MIN,NYR",L,C,42,0,0,0,-1,27,0,0,0,0,0,0,0,0,0,23,0,9:00,53.9
Mark Eaton,20122013,PIT,L,D,23,0,0,0,9,4,0,0,0,0,0,0,0,0,0,8,0,17:59,--
Zenon Konopka,20122013,MIN,L,C,37,0,0,0,-4,117,0,0,0,0,0,0,0,0,0,18,0,8:26,60.7