#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
1,"Palat, Ondrej","RW, LW",22,ELC,RFA,"$575,000",81,165,23,36,59,18:02,"$3,484","$25,000","$15,972","$9,745",$393
2,"Johansen, Ryan","C, RW",21,ELC,RFA,"$870,000",82,237,33,30,63,17:38,"$3,670","$26,363","$29,000","$13,809",$601
3,"Landeskog, Gabriel","LW, C",21,ELC,RFA,"$925,000",81,222,26,39,65,18:40,"$4,166","$35,576","$23,717","$14,230",$611
4,"Bonino, Nick",C,25,Stnd,RFA,"$700,000",77,159,22,27,49,16:13,"$4,402","$31,818","$25,925","$14,285",$560
5,"MacKinnon, Nathan","C, RW",18,ELC,RFA,"$925,000",82,241,24,39,63,17:20,"$3,838","$38,541","$23,717","$14,682",$650
6,"Shaw, Andrew","C, RW",22,ELC,RFA,"$573,333",80,149,20,19,39,15:41,"$3,847","$28,666","$30,175","$14,700",$456
7,"Schwartz, Jaden",LW,21,ELC,RFA,"$830,000",80,188,25,31,56,17:31,"$4,414","$33,200","$26,774","$14,821",$592
8,"Johnson, Tyler","RW, C",23,ELC,RFA,"$756,667",82,181,24,26,50,18:47,"$4,180","$31,527","$29,102","$15,133",$491
9,"Tatar, Tomas","LW, RW",23,ELC,RFA,"$630,000",73,158,19,20,39,14:21,"$3,987","$33,157","$31,500","$16,153",$601
10,"Saad, Brandon","RW, LW",21,ELC,RFA,"$764,167",78,159,19,28,47,16:17,"$4,806","$40,219","$27,291","$16,258",$601
11,"Eakin, Cody",C,22,ELC,RFA,"$571,667",81,161,16,19,35,17:19,"$3,550","$35,729","$30,087","$16,333",$407
12,"Nugent-Hopkins, Ryan","C, LW",20,ELC,RFA,"$925,000",80,178,19,37,56,20:23,"$5,196","$48,684","$25,000","$16,517",$567
13,"Gallagher, Brendan",RW,21,ELC,RFA,"$685,000",81,211,19,22,41,15:57,"$3,246","$36,052","$31,136","$16,707",$530
14,"Smith, Reilly","RW, LW",22,ELC,RFA,"$900,000",82,146,20,31,51,14:42,"$6,164","$45,000","$29,032","$17,647",$746
15,"Gerbe, Nathan","LW, RW",26,Stnd,RFA,"$550,000",81,221,16,15,31,16:24,"$2,488","$34,375","$36,666","$17,741",$414
16,"Garbutt, Ryan",LW,28,Stnd,UFA,"$575,000",75,165,17,15,32,13:03,"$3,484","$33,823","$38,333","$17,968",$587
17,"Barrie, Tyson",RD,22,ELC,RFA,"$715,000",64,101,13,25,38,18:32,"$7,079","$55,000","$28,600","$18,815",$602
18,"Zuccarello, Mats","LW, RW",26,Stnd,RFA,"$1,150,000",77,170,19,40,59,17:08,"$6,764","$60,526","$28,750","$19,491",$871
19,"Santorelli, Mike","C, RW",28,Stnd,UFA,"$550,000",49,91,10,18,28,18:33,"$6,043","$54,999","$30,555","$19,642",$605
20,"MacDonald, Andrew",RD,27,Stnd,UFA,"$550,000",82,92,4,24,28,24:37:00,"$5,978","$137,500","$22,916","$19,642",$272
21,"Nyquist, Gustav","RW, LW",24,Stnd,RFA,"$950,000",57,153,28,20,48,16:51,"$6,209","$33,928","$47,500","$19,791",$989
22,"Maroon, Patrick","LW, RW",25,Stnd,UFA,"$575,000",62,93,11,18,29,12:18,"$6,182","$52,272","$31,944","$19,827",$753
23,"Wingels, Tommy","RW, LW",25,Stnd,RFA,"$775,000",77,163,16,22,38,16:06,"$4,754","$48,437","$35,227","$20,394",$625
24,"Tarasenko, Vladimir",RW,22,ELC,RFA,"$900,000",64,136,21,22,43,15:10,"$6,617","$42,857","$40,909","$20,930",$927
25,"Söderberg, Carl","C, LW",28,Stnd,UFA,"$1,008,333",73,129,16,32,48,14:15,"$7,816","$63,020","$31,510","$21,006",$969
26,"Roussel, Antoine",LW,24,ELC,RFA,"$612,500",81,113,14,15,29,13:19,"$5,420","$43,750","$40,833","$21,120",$567
27,"Schenn, Brayden","C, LW",22,ELC,RFA,"$870,000",82,178,20,21,41,15:44,"$4,887","$43,500","$41,428","$21,219",$674
28,"Killorn, Alex",LW,24,ELC,RFA,"$875,000",82,173,17,24,41,16:46,"$5,057","$51,470","$36,458","$21,341",$636
29,"Colborne, Joe","C, LW, RW",23,Stnd,RFA,"$600,000",80,80,10,18,28,14:16,"$7,500","$60,000","$33,333","$21,428",$525
30,"Kreider, Chris",LW,22,ELC,RFA,"$800,000",66,136,17,20,37,15:43,"$5,882","$47,058","$40,000","$21,621",$771
31,"Smith, Ben","RW, C",25,Stnd,RFA,"$562,500",75,90,14,12,26,12:44,"$6,250","$40,178","$46,875","$21,634",$589
32,"Granlund, Mikael","C, RW",21,ELC,RFA,"$900,000",63,104,8,33,41,17:19,"$8,653","$112,500","$27,272","$21,951",$824
33,"Raymond, Mason",LW,28,Stnd,UFA,"$1,000,000",82,178,19,26,45,17:20,"$5,617","$52,631","$38,461","$22,222",$703
34,"Read, Matt","RW, LW",27,Stnd,UFA,"$900,000",75,151,22,18,40,18:47,"$5,960","$40,909","$50,000","$22,500",$638
35,"Gelinas, Eric",LD,22,ELC,RFA,"$660,000",60,124,7,22,29,16:55,"$5,322","$94,285","$30,000","$22,758",$650
36,"Krug, Torey",LD,22,ELC,RFA,"$916,667",79,183,14,26,40,17:30,"$5,009","$65,476","$35,256","$22,916",$663
37,"Bjugstad, Nick","C, RW",21,ELC,RFA,"$900,000",76,185,16,22,38,16:13,"$4,864","$56,250","$40,909","$23,684",$730
38,"Couturier, Sean",C,21,ELC,RFA,"$925,000",82,165,13,26,39,19:05,"$5,606","$71,153","$35,576","$23,717",$591
39,"Nash, Riley","C, RW",24,Stnd,RFA,"$575,000",73,86,10,14,24,12:40,"$6,686","$57,500","$41,071","$23,958",$621
40,"Holden, Nick",LD,26,Stnd,UFA,"$600,000",54,66,10,15,25,18:40,"$9,090","$60,000","$40,000","$24,000",$595
41,"Niederreiter, Nino","LW, RW",21,ELC,RFA,"$870,000",81,143,14,22,36,14:05,"$6,083","$62,142","$39,545","$24,166",$762
42,"Perreault, Mathieu","LW, RW",25,Stnd,UFA,"$1,050,000",69,120,18,25,43,13:52,"$8,750","$58,333","$42,000","$24,418","$1,097"
43,"Toffoli, Tyler","RW, LW",21,ELC,RFA,"$716,667",62,124,12,17,29,12:56,"$5,779","$59,722","$42,156","$24,712",$893
44,"Pirri, Brandon","RW, LW",22,ELC,RFA,"$618,333",49,80,13,12,25,12:58,"$7,729","$47,564","$51,527","$24,733",$973
45,"Chiasson, Alex",RW,23,ELC,RFA,"$866,667",79,144,13,22,35,15:06,"$6,018","$66,666","$39,393","$24,761",$726
46,"King, Dwight","LW, RW",24,Stnd,RFA,"$750,000",77,111,15,15,30,15:02,"$6,756","$50,000","$50,000","$25,000",$647
47,"Scheifele, Mark",C,20,ELC,RFA,"$863,333",63,100,13,21,34,16:21,"$8,633","$66,410","$41,111","$25,392",$838
48,"Faulk, Justin",LD/RD,21,ELC,RFA,"$840,000",76,152,5,27,32,23:24,"$5,526","$168,000","$31,111","$26,250",$472
49,"Jenner, Boone","C, LW",20,ELC,RFA,"$778,333",72,127,16,13,29,14:04,"$6,128","$48,645","$59,871","$26,839",$768
50,"Zibanejad, Mika",C,20,ELC,RFA,"$894,167",69,153,16,17,33,14:19,"$5,844","$55,885","$52,598","$27,095",$905
51,"Nichushkin, Valeri","LW, RW",18,ELC,RFA,"$925,000",79,128,14,20,34,14:58,"$7,226","$66,071","$46,250","$27,205",$782
52,"Monahan, Sean",C,19,ELC,RFA,"$925,000",75,140,22,12,34,15:58,"$6,607","$42,045","$77,083","$27,205",$772
53,"Boyes, Brad","RW, C",31,Stnd,UFA,"$1,000,000",78,176,21,15,36,17:02,"$5,681","$47,619","$66,666","$27,777",$752
54,"Schultz, Justin",RD,23,ELC,RFA,"$925,000",74,109,11,22,33,23:20,"$8,486","$84,090","$42,045","$28,030",$535
55,"Gardiner, Jake",LD,23,ELC,RFA,"$875,000",80,136,10,21,31,21:04,"$6,433","$87,500","$41,666","$28,225",$519
56,"Fontaine, Justin",RW,26,Stnd,RFA,"$600,000",66,79,13,8,21,12:15,"$7,594","$46,153","$75,000","$28,571",$742
57,"Atkinson, Cam","RW, LW",24,Stnd,RFA,"$1,150,000",79,216,21,19,40,15:47,"$5,324","$54,761","$60,526","$28,750",$922
58,"Iginla, Jarome",RW,36,35+,UFA,"$1,800,000",78,209,30,31,61,18:12,"$8,612","$60,000","$58,064","$29,508","$1,267"
59,"Lindholm, Hampus",LD,19,ELC,RFA,"$894,167",78,116,6,24,30,19:25,"$7,708","$149,027","$37,256","$29,805",$590
60,"Bourque, Gabriel","LW, RW",23,Stnd,RFA,"$775,000",74,108,9,17,26,13:50,"$7,175","$86,111","$45,588","$29,807",$757
61,"Galchenyuk, Alex","LW, C, RW",19,ELC,RFA,"$925,000",65,110,13,18,31,14:23,"$8,409","$71,153","$51,388","$29,838",$989
62,"Jagr, Jaromir",RW,41,35+,UFA,"$2,000,000",82,231,24,43,67,19:09,"$8,658","$83,333","$46,511","$29,850","$1,273"
63,"Kassian, Zack",RW,22,ELC,RFA,"$870,000",73,91,14,15,29,12:55,"$9,560","$62,142","$58,000","$29,999",$922
64,"Coyle, Charlie","C, RW",21,ELC,RFA,"$900,000",70,135,12,18,30,17:05,"$6,666","$75,000","$50,000","$30,000",$752
65,"Byron, Paul","LW, RW",24,Stnd,UFA,"$643,500",47,46,7,14,21,14:26,"$13,989","$91,928","$45,964","$30,642",$948
66,"Hickey, Thomas",LD,24,Stnd,RFA,"$675,000",82,96,4,18,22,18:52,"$7,031","$168,750","$37,500","$30,681",$436
67,"Trouba, Jacob",RD,19,ELC,RFA,"$894,167",65,121,10,19,29,22:26,"$7,389","$89,416","$47,061","$30,833",$613
68,"Määttä, Olli",LD,19,ELC,RFA,"$894,167",78,119,9,20,29,18:29,"$7,514","$99,351","$44,708","$30,833",$620
69,"Ellis, Ryan",RD,22,ELC,RFA,"$840,000",80,123,6,21,27,16:04,"$6,829","$140,000","$40,000","$31,111",$653
70,"Nieto, Matt","LW, RW",21,ELC,RFA,"$759,167",66,124,10,14,24,14:04,"$6,122","$75,916","$54,226","$31,631",$817
71,"Huberdeau, Jonathan",LW,20,ELC,RFA,"$894,167",69,108,9,19,28,15:39,"$8,279","$99,351","$47,061","$31,934",$828
72,"Gilbert, Tom",RD,30,Stnd,UFA,"$900,000",73,93,3,25,28,21:20,"$9,677","$300,000","$36,000","$32,142",$577
73,"Benoît, André",LD,29,Stnd,UFA,"$900,000",79,113,7,21,28,20:12,"$7,964","$128,571","$42,857","$32,142",$563
74,"Gibbons, Brian","C, RW, LW",25,Stnd,UFA,"$550,000",41,29,5,12,17,11:56,"$18,965","$110,000","$45,833","$32,352","$1,124"
75,"Sheahan, Riley","LW, C",22,ELC,RFA,"$785,000",42,59,9,15,24,14:26,"$13,305","$87,222","$52,333","$32,708","$1,294"
76,"Loktionov, Andrei",C,23,Stnd,RFA,"$725,000",68,78,7,15,22,12:58,"$9,294","$103,571","$48,333","$32,954",$822
77,"Rielly, Morgan",LD,19,ELC,RFA,"$894,167",73,96,2,25,27,17:38,"$9,314","$447,083","$35,766","$33,117",$694
78,"Winchester, Jesse","C, RW, LW",30,Stnd,UFA,"$600,000",52,100,9,9,18,12:44,"$6,000","$66,666","$66,666","$33,333",$906
79,"Arcobello, Mark","C, RW",25,Stnd,RFA,"$600,000",41,70,4,14,18,15:04,"$8,571","$150,000","$42,857","$33,333",$971
80,"Conacher, Cory",LW,24,ELC,RFA,"$871,250",79,100,7,19,26,12:56,"$8,712","$124,464","$45,855","$33,509",$852
81,"Stanton, Ryan",LD,24,Stnd,UFA,"$550,000",64,65,1,15,16,14:42,"$8,461","$550,000","$36,666","$34,375",$584
82,"Mitchell, John",C,28,Stnd,UFA,"$1,100,000",75,107,11,21,32,16:16,"$10,280","$100,000","$52,380","$34,375",$901
83,"Nelson, Brock","C, LW",22,ELC,RFA,"$900,000",72,132,14,12,26,14:15,"$6,818","$64,285","$75,000","$34,615",$877
84,"Benn, Jordie",LD/RD,26,Stnd,UFA,"$700,000",78,91,3,17,20,19:09,"$7,692","$233,333","$41,176","$35,000",$468
85,"McDonald, Colin",RW,29,Stnd,UFA,"$637,500",70,96,8,10,18,12:23,"$6,640","$79,687","$63,750","$35,416",$735
86,"Raffl, Michael","LW, RW",25,ELC,RFA,"$792,500",68,101,9,13,22,12:59,"$7,846","$88,055","$60,961","$36,022",$897
87,"Pouliot, Benoit",LW,27,Stnd,UFA,"$1,300,000",80,141,15,21,36,13:26,"$9,219","$86,666","$61,904","$36,111","$1,209"
88,"Bartkowski, Matt",RD,25,Stnd,RFA,"$650,000",64,91,0,18,18,19:32,"$7,142",∞,"$36,111","$36,111",$519
89,"Hayes, Jimmy",RW,24,ELC,RFA,"$654,167",55,72,11,7,18,10:58,"$9,085","$59,469","$93,452","$36,342","$1,084"
90,"Letestu, Mark","C, RW",28,Stnd,UFA,"$1,250,000",82,122,12,22,34,14:41,"$10,245","$104,166","$56,818","$36,764","$1,038"
91,"Hertl, Tomas","C, RW",20,ELC,RFA,"$925,000",37,98,15,10,25,15:19,"$9,438","$61,666","$92,500","$37,000","$1,632"
92,"Jones, Seth",RD,19,ELC,RFA,"$925,000",77,100,6,19,25,19:37,"$9,250","$154,166","$48,684","$37,000",$612
93,"Hamilton, Dougie",RD,20,ELC,RFA,"$925,000",64,114,7,18,25,19:06,"$8,114","$132,142","$51,388","$37,000",$756
94,"Vatanen, Sami",LD/RD,22,ELC,RFA,"$785,000",48,73,6,15,21,17:27,"$10,753","$130,833","$52,333","$37,380",$937
95,"Silfverberg, Jakob","RW, LW",23,ELC,RFA,"$863,333",52,119,10,13,23,14:15,"$7,254","$86,333","$66,410","$37,536","$1,165"
96,"Smith, Craig","RW, C",24,Stnd,RFA,"$2,000,000",79,215,24,28,52,16:23,"$9,302","$83,333","$71,428","$38,461","$1,545"
97,"Backlund, Mikael",C,24,Stnd,RFA,"$1,500,000",76,178,18,21,39,18:32,"$8,426","$83,333","$71,428","$38,461","$1,064"
98,"Bouma, Lance","C, LW, RW",23,Stnd,RFA,"$577,500",78,82,5,10,15,12:36,"$7,042","$115,500","$57,750","$38,500",$587
99,"Barkov, Aleksander",C,18,ELC,RFA,"$925,000",54,87,8,16,24,17:05,"$10,632","$115,625","$57,812","$38,541","$1,002"
100,"Yakupov, Nail","RW, LW",20,ELC,RFA,"$925,000",63,122,11,13,24,14:18,"$7,581","$84,090","$71,153","$38,541","$1,026"
101,"Vitale, Joe","C, RW",28,Stnd,UFA,"$550,000",53,42,1,13,14,10:58,"$13,095","$550,000","$42,307","$39,285",$946
102,"Sobotka, Vladimír","LW, C",26,Stnd,RFA,"$1,300,000",61,102,9,24,33,16:44,"$12,745","$144,444","$54,166","$39,393","$1,273"
103,"Kucherov, Nikita",RW,20,ELC,RFA,"$711,667",52,102,9,9,18,13:06,"$6,977","$79,074","$79,074","$39,537","$1,044"
104,"DeKeyser, Danny",LD,23,ELC,RFA,"$925,000",65,84,4,19,23,21:38,"$11,011","$231,250","$48,684","$40,217",$657
105,"Okposo, Kyle",RW,25,Stnd,UFA,"$2,800,000",71,195,27,42,69,20:26,"$14,358","$103,703","$66,666","$40,579","$1,930"
106,"Girgensons, Zemgus","C, LW",19,ELC,RFA,"$894,167",70,115,8,14,22,15:18,"$7,775","$111,770","$63,869","$40,643",$834
107,"Dwyer, Patrick",RW,30,Stnd,UFA,"$900,000",75,134,8,14,22,14:39,"$6,716","$112,500","$64,285","$40,909",$819
108,"Bollig, Brandon",LW,26,Stnd,UFA,"$575,000",82,109,7,7,14,10:16,"$5,275","$82,142","$82,142","$41,071",$683
109,"Calvert, Matt","LW, RW",24,Stnd,RFA,"$987,500",56,90,9,15,24,16:06,"$10,972","$109,722","$65,833","$41,145","$1,095"
110,"Sheppard, James",C,25,Stnd,RFA,"$830,000",67,84,4,16,20,12:10,"$9,880","$207,500","$51,875","$41,500","$1,018"
111,"Chimera, Jason","LW, RW",34,Stnd,UFA,"$1,750,000",82,167,15,27,42,15:25,"$10,479","$116,666","$64,814","$41,666","$1,384"
112,"Muzzin, Jake",LD,24,Stnd,RFA,"$1,000,000",76,175,5,19,24,19:01,"$5,714","$200,000","$52,631","$41,666",$691
113,"Murray, Ryan",LD,20,ELC,RFA,"$894,167",66,62,4,17,21,19:52,"$14,422","$223,541","$52,598","$42,579",$681
114,"Andersson, Joakim",C,24,Stnd,RFA,"$732,500",65,78,8,9,17,13:49,"$9,391","$91,562","$81,388","$43,088",$815
115,"Foligno, Marcus","LW, RW",22,ELC,RFA,"$826,667",74,79,7,12,19,15:03,"$10,464","$118,095","$68,888","$43,508",$742
116,"Giroux, Claude","LW, C, RW",25,Stnd,RFA,"$3,750,000",82,223,28,58,86,20:26,"$16,816","$133,928","$64,655","$43,604","$2,238"
117,"Dillon, Brenden",LD,23,ELC,RFA,"$743,333",80,97,6,11,17,21:05,"$7,663","$123,888","$67,575","$43,725",$440
118,"Lindholm, Elias","RW, C",19,ELC,RFA,"$925,000",58,70,9,12,21,14:31,"$13,214","$102,777","$77,083","$44,047","$1,098"
119,"Desjardins, Andrew",C,27,Stnd,UFA,"$750,000",81,95,3,14,17,11:08,"$7,894","$250,000","$53,571","$44,117",$831
120,"Demers, Jason",RD,25,Stnd,RFA,"$1,500,000",75,105,5,29,34,19:29,"$14,285","$300,000","$51,724","$44,117","$1,026"
121,"Eller, Lars",C,24,Stnd,RFA,"$1,150,000",77,137,12,14,26,15:57,"$8,394","$95,833","$82,142","$44,230",$936
122,"Gudas, Radko",RD,23,Stnd,RFA,"$991,667",73,114,3,19,22,19:07,"$8,698","$330,555","$52,192","$45,075",$710
123,"Johansson, Marcus","C, LW, RW",23,Stnd,RFA,"$2,000,000",80,107,8,36,44,17:32,"$18,691","$250,000","$55,555","$45,454","$1,425"
124,"D'Agostini, Matt",RW,27,Stnd,UFA,"$550,000",57,110,5,7,12,14:51,"$5,000","$110,000","$78,571","$45,833",$649
125,"Krüger, Marcus",C,23,Stnd,RFA,"$1,287,500",81,96,8,20,28,13:52,"$13,411","$160,937","$64,375","$45,982","$1,146"
126,"Brown, J.T.",RW,23,Stnd,RFA,"$874,125",63,113,4,15,19,13:02,"$7,735","$218,531","$58,275","$46,006","$1,064"
127,"McGinn, Jamie","LW, RW",25,Stnd,RFA,"$1,750,000",79,167,19,19,38,15:46,"$10,479","$92,105","$92,105","$46,052","$1,404"
128,"Malhotra, Manny",C,33,Stnd,UFA,"$600,000",69,53,7,6,13,11:35,"$11,320","$85,714","$100,000","$46,153",$750
129,"Spaling, Nick","C, LW",25,Stnd,RFA,"$1,500,000",71,85,13,19,32,16:01,"$17,647","$115,384","$78,947","$46,875","$1,319"
130,"Weise, Dale","RW, LW",25,Stnd,RFA,"$750,000",61,41,6,10,16,8:24,"$18,292","$125,000","$75,000","$46,875","$1,463"
131,"Bournival, Michaël",LW,21,ELC,RFA,"$660,000",60,78,7,7,14,10:19,"$8,461","$94,285","$94,285","$47,142","$1,066"
132,"Engelland, Deryk",RD,31,Stnd,UFA,"$566,667",56,59,6,6,12,13:02,"$9,604","$94,444","$94,444","$47,222",$776
133,"Jurco, Tomas","RW, LW",21,ELC,RFA,"$709,167",36,77,8,7,15,13:27,"$9,209","$88,645","$101,309","$47,277","$1,464"
134,"Savard, David",RD,23,Stnd,RFA,"$709,275",70,63,5,10,15,17:49,"$11,258","$141,855","$70,927","$47,285",$568
135,"Palmieri, Kyle","RW, LW",22,Stnd,RFA,"$1,466,667",71,147,14,17,31,11:56,"$9,977","$104,761","$86,274","$47,311","$1,731"
136,"Nielsen, Frans","C, LW",29,Stnd,UFA,"$2,750,000",80,167,25,33,58,18:20,"$16,467","$110,000","$83,333","$47,413","$1,875"
137,"Strome, Ryan","C, RW",20,ELC,RFA,"$863,333",37,89,7,11,18,15:11,"$9,700","$123,333","$78,484","$47,962","$1,536"
138,"Greening, Colin",LW,27,Stnd,UFA,"$816,666",76,108,6,11,17,13:44,"$7,561","$136,111","$74,242","$48,039",$782
139,"Fehr, Eric","C, RW",28,Stnd,UFA,"$1,500,000",73,137,13,18,31,14:44,"$10,948","$115,384","$83,333","$48,387","$1,394"
140,"Brodin, Jonas",LD,20,ELC,RFA,"$925,000",79,74,8,11,19,23:54,"$12,500","$115,625","$84,090","$48,684",$489
141,"Flynn, Brian",RW,25,Stnd,RFA,"$637,500",79,102,6,7,13,14:25,"$6,250","$106,249","$91,071","$49,038",$559
142,"Cizikas, Casey",C,22,ELC,RFA,"$793,333",80,79,6,10,16,13:22,"$10,042","$132,222","$79,333","$49,583",$741
143,"Richardson, Brad",C,28,Stnd,UFA,"$1,150,000",73,85,11,12,23,14:54,"$13,529","$104,545","$95,833","$50,000","$1,057"
144,"Niskanen, Matt",RD,27,Stnd,UFA,"$2,300,000",81,162,10,36,46,21:17,"$14,197","$230,000","$63,888","$50,000","$1,334"
145,"Martinez, Alec",LD,26,Stnd,UFA,"$1,100,000",61,79,11,11,22,15:40,"$13,924","$100,000","$100,000","$50,000","$1,151"
146,"Sceviour, Colton",RW,24,Stnd,UFA,"$600,000",26,69,8,4,12,14:52,"$8,695","$75,000","$150,000","$50,000","$1,552"
147,"Duchene, Matt","C, LW",22,Stnd,RFA,"$3,500,000",71,217,23,47,70,18:29,"$16,129","$152,173","$74,468","$50,000","$2,667"
148,"Bowman, Drayson",LW,24,Stnd,UFA,"$600,000",70,80,4,8,12,10:21,"$7,500","$150,000","$75,000","$50,000",$828
149,"Pavelski, Joe","RW, C",29,Stnd,UFA,"$4,000,000",82,225,41,38,79,19:51,"$17,777","$97,560","$105,263","$50,632","$2,457"
150,"Gryba, Eric",RD,25,Stnd,RFA,"$562,500",57,57,2,9,11,17:31,"$9,868","$281,250","$62,499","$51,136",$563
151,"Gionta, Stephen","C, RW",30,Stnd,UFA,"$562,500",66,89,4,7,11,12:27,"$6,320","$140,625","$80,357","$51,136",$684
152,"Russell, Kris",LD/RD,26,Stnd,UFA,"$1,500,000",68,109,7,22,29,23:08,"$13,761","$214,285","$68,181","$51,724",$953
153,"Subban, P.K.",RD,24,Stnd,RFA,"$2,763,889",82,204,10,43,53,24:36:00,"$13,548","$276,388","$64,276","$52,148","$1,370"
